Date,Time,Run,Framework,Workload,Dataset,CPU Usage (%),CPU IO wait (%),CPU Idle (%),Memory Used (MB),Memory Used (%),Memory Cached (MB),IO Read/Write (tps),Execution Time (s)
2024-06-23,14:43:14,5.0,Mmap,ConnectedComponent,cit-Patents,4.08,0.25,95.67,8572.02,47.76,9196.44,248.0,0.4
0.19,,,,,,,,,,,,,
2024-06-23,14:43:17,2.0,Mmap,PageRank10,cit-Patents,40.77,0.0,59.23,8578.4,47.8,9240.79,72.0,0.63
2024-06-23,14:43:18,3.0,Mmap,PageRank10,cit-Patents,49.08,0.0,50.92,8578.4,47.8,9240.83,72.0,0.71
2024-06-23,14:43:20,4.0,Mmap,PageRank10,cit-Patents,62.1,0.0,37.9,8578.4,47.8,9240.81,72.0,0.86
2024-06-23,14:43:22,5.0,Mmap,PageRank10,cit-Patents,40.38,0.0,59.62,8578.4,47.8,9240.84,72.0,0.64
2024-06-23,14:43:24,1.0,Mmap,PageRank20,cit-Patents,47.98,0.0,52.01,8578.4,47.8,9240.82,72.0,0.7
2024-06-23,14:43:26,2.0,Mmap,PageRank20,cit-Patents,48.27,0.08,51.64,8578.4,47.8,9240.83,72.0,0.71
2024-06-23,14:43:27,3.0,Mmap,PageRank20,cit-Patents,63.12,0.0,36.88,8578.4,47.8,9240.86,72.0,0.87
2024-06-23,14:43:29,4.0,Mmap,PageRank20,cit-Patents,40.0,0.0,60.0,8578.4,47.8,9240.83,72.0,0.64
2024-06-23,14:43:31,5.0,Mmap,PageRank20,cit-Patents,49.41,0.0,50.59,8578.4,47.8,9240.84,72.0,0.72
2024-06-23,14:43:34,1.0,Mmap,TriangleCounting,cit-Patents,15.2067,0.0,84.8,8938.65,49.8,9240.86,61.3333,3.48
2024-06-23,14:43:38,2.0,Mmap,TriangleCounting,cit-Patents,13.7633,0.0833333,86.1533,8917.55,49.6867,9233.12,2.66667,3.5
2024-06-23,14:43:41,3.0,Mmap,TriangleCounting,cit-Patents,15.1533,0.416667,84.4267,8919.55,49.7,9233.13,5544.0,3.5
2024-06-23,14:43:45,4.0,Mmap,TriangleCounting,cit-Patents,15.29,0.8,83.9067,8919.55,49.7,9233.14,31744.0,3.5
2024-06-23,14:43:49,5.0,Mmap,TriangleCounting,cit-Patents,13.4367,0.113333,86.45,8917.22,49.6867,9233.15,0.0,3.52
2024-06-23,14:43:50,1.0,Mmap,OneStepNeighbor,cit-Patents,1.58,0.17,98.25,8559.3,47.69,9233.12,72.0,0.1
2024-06-23,14:43:51,2.0,Mmap,OneStepNeighbor,cit-Patents,1.34,0.0,98.67,8559.3,47.69,9233.14,72.0,0.08
2024-06-23,14:43:52,3.0,Mmap,OneStepNeighbor,cit-Patents,1.42,0.0,98.58,8559.3,47.69,9233.14,72.0,0.08
2024-06-23,14:43:53,4.0,Mmap,OneStepNeighbor,cit-Patents,1.08,0.0,98.91,8559.3,47.69,9233.14,72.0,0.07
2024-06-23,14:43:54,5.0,Mmap,OneStepNeighbor,cit-Patents,1.42,0.0,98.58,8559.43,47.69,9233.14,72.0,0.08
2024-06-23,14:43:55,1.0,Mmap,OneStepNeighbor,cit-Patents,1.25,0.33,98.41,8559.43,47.69,9233.14,224.0,0.08
2024-06-23,14:43:56,2.0,Mmap,OneStepNeighbor,cit-Patents,1.42,0.0,98.58,8559.43,47.69,9233.15,72.0,0.07
2024-06-23,14:43:58,3.0,Mmap,OneStepNeighbor,cit-Patents,1.75,0.25,98.0,8559.43,47.69,9233.15,72.0,0.08
2024-06-23,14:43:59,4.0,Mmap,OneStepNeighbor,cit-Patents,1.5,0.0,98.5,8559.43,47.69,9233.15,72.0,0.08
2024-06-23,14:44:00,5.0,Mmap,OneStepNeighbor,cit-Patents,1.67,0.0,98.33,8559.43,47.69,9233.16,72.0,0.08
2024-06-23,14:44:01,1.0,Mmap,TwoStepNeighbor,cit-Patents,1.26,0.0,98.75,8559.43,47.69,9233.16,72.0,0.07
2024-06-23,14:44:02,2.0,Mmap,TwoStepNeighbor,cit-Patents,1.5,0.0,98.5,8559.43,47.69,9233.16,72.0,0.08
2024-06-23,14:44:03,3.0,Mmap,TwoStepNeighbor,cit-Patents,1.5,0.0,98.5,8559.43,47.69,9233.2,72.0,0.08
2024-06-23,14:44:04,4.0,Mmap,TwoStepNeighbor,cit-Patents,1.66,0.0,98.33,8559.43,47.69,9233.16,72.0,0.08
2024-06-23,14:44:06,5.0,Mmap,TwoStepNeighbor,cit-Patents,1.26,0.08,98.66,8559.43,47.69,9233.17,152.0,0.1
2024-06-23,14:44:07,1.0,Mmap,TwoStepNeighbor,cit-Patents,1.25,0.25,98.5,8559.43,47.69,9233.17,240.0,0.08
2024-06-23,14:44:08,2.0,Mmap,TwoStepNeighbor,cit-Patents,1.75,0.0,98.25,8559.56,47.69,9233.18,72.0,0.1
2024-06-23,14:44:09,3.0,Mmap,TwoStepNeighbor,cit-Patents,1.17,0.0,98.83,8559.56,47.69,9233.18,72.0,0.08
2024-06-23,14:44:10,4.0,Mmap,TwoStepNeighbor,cit-Patents,1.34,0.0,98.67,8559.56,47.69,9233.19,72.0,0.08
2024-06-23,14:44:11,5.0,Mmap,TwoStepNeighbor,cit-Patents,0.92,0.0,99.08,8559.56,47.69,9233.19,80.0,0.07
2024-06-23,14:44:23,1.0,Mmap,binaryconversion,soc-LiveJournal1,8.96,1.21364,89.8264,9968.45,55.54,10905.2,11793.5,11.3
2024-06-23,14:44:24,2.0,Mmap,binaryconversion,soc-LiveJournal1,2.83,0.33,96.83,8569.71,47.75,11086.3,72.0,0.2
2024-06-23,14:44:25,3.0,Mmap,binaryconversion,soc-LiveJournal1,1.0,0.0,99.0,8569.71,47.75,11086.3,72.0,0.07
2024-06-23,14:44:26,4.0,Mmap,binaryconversion,soc-LiveJournal1,1.16,0.0,98.83,8569.71,47.75,11086.3,72.0,0.08
2024-06-23,14:44:27,5.0,Mmap,binaryconversion,soc-LiveJournal1,1.17,0.0,98.83,8569.71,47.75,11086.3,72.0,0.07
2024-06-23,14:44:29,1.0,Mmap,ConnectedComponent,soc-LiveJournal1,7.66,0.42,91.92,8569.71,47.75,11086.3,232.0,0.82
2024-06-23,14:44:31,2.0,Mmap,ConnectedComponent,soc-LiveJournal1,7.51,0.0,92.49,8569.71,47.75,11086.3,72.0,0.82
2024-06-23,14:44:33,3.0,Mmap,ConnectedComponent,soc-LiveJournal1,7.44,0.0,92.56,8569.71,47.75,11086.3,72.0,0.82
2024-06-23,14:44:35,4.0,Mmap,ConnectedComponent,soc-LiveJournal1,7.84,0.42,91.74,8569.71,47.75,11086.3,224.0,0.83
2024-06-23,14:44:37,5.0,Mmap,ConnectedComponent,soc-LiveJournal1,7.53,0.0,92.47,8569.71,47.75,11086.4,72.0,0.82
2024-06-23,14:44:39,1.0,Mmap,PageRank10,soc-LiveJournal1,66.305,0.0,33.695,9024.43,50.28,11141.8,32.0,2.78
2024-06-23,14:44:41,2.0,Mmap,PageRank10,soc-LiveJournal1,72.28,0.33,27.39,9028.43,50.3,11141.8,0.0,1.44
2024-06-23,14:44:43,3.0,Mmap,PageRank10,soc-LiveJournal1,88.48,0.0,11.52,9028.43,50.3,11141.8,8232.0,2.11
2024-06-23,14:44:45,4.0,Mmap,PageRank10,soc-LiveJournal1,89.875,0.0,10.125,9028.43,50.3,11141.8,0.0,2.2
2024-06-23,14:44:47,5.0,Mmap,PageRank10,soc-LiveJournal1,78.89,0.0,21.11,9028.43,50.3,11141.8,0.0,1.71
2024-06-23,14:44:49,1.0,Mmap,PageRank20,soc-LiveJournal1,66.36,3.43,30.21,9028.43,50.3,11141.9,287696.0,1.55
2024-06-23,14:44:51,2.0,Mmap,PageRank20,soc-LiveJournal1,84.985,1.495,13.515,9028.43,50.3,11141.9,273264.0,2.36
2024-06-23,14:44:53,3.0,Mmap,PageRank20,soc-LiveJournal1,80.81,0.0,19.19,9028.43,50.3,11141.9,0.0,1.6
2024-06-23,14:44:55,4.0,Mmap,PageRank20,soc-LiveJournal1,85.415,0.0,14.585,8799.38,49.025,11141.9,0.0,2.06
2024-06-23,14:44:56,5.0,Mmap,PageRank20,soc-LiveJournal1,74.34,0.0,25.67,9028.43,50.3,11141.9,0.0,1.71
2024-06-23,14:45:08,1.0,Mmap,TriangleCounting,soc-LiveJournal1,22.6673,0.612727,76.7209,8959.68,49.9218,11142.1,53.8182,11.27
2024-06-23,14:45:19,2.0,Mmap,TriangleCounting,soc-LiveJournal1,22.6836,0.0681818,77.2473,8959.56,49.9218,11142.2,37.8182,11.18
2024-06-23,14:45:30,3.0,Mmap,TriangleCounting,soc-LiveJournal1,22.73,0.0527273,77.2173,8959.56,49.9218,11142.2,5970.91,11.42
2024-06-23,14:45:44,4.0,Mmap,TriangleCounting,soc-LiveJournal1,19.6792,4.96308,75.3592,8949.16,49.8646,11142.2,142781.0,13.6
2024-06-23,14:45:56,5.0,Mmap,TriangleCounting,soc-LiveJournal1,23.1327,0.0454545,76.8209,8954.57,49.8945,11142.3,14.5455,11.48
2024-06-23,14:45:57,1.0,Mmap,OneStepNeighbor,soc-LiveJournal1,1.34,0.08,98.58,8569.85,47.75,11142.3,72.0,0.08
2024-06-23,14:45:58,2.0,Mmap,OneStepNeighbor,soc-LiveJournal1,1.67,0.33,98.0,8569.85,47.75,11142.3,72.0,0.07
2024-06-23,14:45:59,3.0,Mmap,OneStepNeighbor,soc-LiveJournal1,1.34,0.0,98.66,8569.85,47.75,11142.3,72.0,0.08
2024-06-23,14:46:00,4.0,Mmap,OneStepNeighbor,soc-LiveJournal1,1.67,0.0,98.33,8569.85,47.75,11142.3,72.0,0.09
2024-06-23,14:46:01,5.0,Mmap,OneStepNeighbor,soc-LiveJournal1,1.41,0.0,98.58,8569.85,47.75,11142.3,72.0,0.08
2024-06-23,14:46:02,1.0,Mmap,OneStepNeighbor,soc-LiveJournal1,1.5,0.0,98.5,8569.85,47.75,11142.3,72.0,0.08
2024-06-23,14:46:03,2.0,Mmap,OneStepNeighbor,soc-LiveJournal1,1.82,0.0,98.17,8569.85,47.75,11142.3,72.0,0.08
2024-06-23,14:46:05,3.0,Mmap,OneStepNeighbor,soc-LiveJournal1,1.26,0.58,98.16,8569.85,47.75,11142.3,280.0,0.08
2024-06-23,14:46:06,4.0,Mmap,OneStepNeighbor,soc-LiveJournal1,1.17,0.0,98.83,8569.85,47.75,11142.3,72.0,0.08
2024-06-23,14:46:07,5.0,Mmap,OneStepNeighbor,soc-LiveJournal1,1.34,0.0,98.66,8569.85,47.75,11142.3,72.0,0.08
2024-06-23,14:46:08,1.0,Mmap,TwoStepNeighbor,soc-LiveJournal1,1.25,0.0,98.75,8569.85,47.75,11142.3,72.0,0.08
2024-06-23,14:46:09,2.0,Mmap,TwoStepNeighbor,soc-LiveJournal1,1.25,0.0,98.75,8569.85,47.75,11142.3,72.0,0.08
2024-06-23,14:46:10,3.0,Mmap,TwoStepNeighbor,soc-LiveJournal1,1.26,0.0,98.75,8569.85,47.75,11142.3,72.0,0.08
2024-06-23,14:46:11,4.0,Mmap,TwoStepNeighbor,soc-LiveJournal1,1.17,0.0,98.83,8569.85,47.75,11142.3,72.0,0.08
2024-06-23,14:46:12,5.0,Mmap,TwoStepNeighbor,soc-LiveJournal1,1.09,0.84,98.08,8569.85,47.75,11142.3,376.0,0.08
2024-06-23,14:46:14,1.0,Mmap,TwoStepNeighbor,soc-LiveJournal1,1.83,0.17,98.0,8569.85,47.75,11142.3,216.0,0.12
2024-06-23,14:46:15,2.0,Mmap,TwoStepNeighbor,soc-LiveJournal1,1.42,0.08,98.49,8569.85,47.75,11142.3,88.0,0.09
2024-06-23,14:46:16,3.0,Mmap,TwoStepNeighbor,soc-LiveJournal1,2.08,0.0,97.92,8569.85,47.75,11142.4,72.0,0.1
2024-06-23,14:46:17,4.0,Mmap,TwoStepNeighbor,soc-LiveJournal1,1.67,0.0,98.33,8569.85,47.75,11142.4,72.0,0.09
2024-06-23,14:46:18,5.0,Mmap,TwoStepNeighbor,soc-LiveJournal1,1.92,0.0,98.08,8569.85,47.75,11142.4,72.0,0.09
2024-06-23,14:48:26,1.0,Mmap,binaryconversion,pld-arc,7.23417,4.59819,88.1672,9968.96,55.54,8453.15,68774.0,127.48
2024-06-23,14:48:28,2.0,Mmap,binaryconversion,pld-arc,2.59,2.84,94.57,8570.23,47.75,6286.09,72.0,0.6
2024-06-23,14:48:29,3.0,Mmap,binaryconversion,pld-arc,1.42,0.08,98.5,8570.23,47.75,6286.11,72.0,0.09
2024-06-23,14:48:30,4.0,Mmap,binaryconversion,pld-arc,1.42,0.0,98.59,8570.23,47.75,6286.11,72.0,0.07
2024-06-23,14:48:31,5.0,Mmap,binaryconversion,pld-arc,1.25,0.0,98.75,8570.23,47.75,6286.15,72.0,0.07
2024-06-23,14:48:48,1.0,Mmap,ConnectedComponent,pld-arc,8.43125,0.046875,91.5231,8926.81,49.74,6286.16,26.5,16.95
2024-06-23,14:49:05,2.0,Mmap,ConnectedComponent,pld-arc,8.47647,3.02765,88.4953,8926.81,49.74,6286.21,90814.6,17.0
2024-06-23,14:49:22,3.0,Mmap,ConnectedComponent,pld-arc,8.42438,0.051875,91.5238,8926.81,49.74,6286.3,10.5,16.96
2024-06-23,14:49:39,4.0,Mmap,ConnectedComponent,pld-arc,8.4325,0.0625,91.505,8926.81,49.74,6286.33,23.5,16.99
2024-06-23,14:49:56,5.0,Mmap,ConnectedComponent,pld-arc,8.4175,0.0525,91.5319,8926.81,49.74,6286.37,24.5,16.97
2024-06-11,08:56:25,1.0,GraphChi,TriangleCounting10,soc-google-plus,30.14,0.0,69.86,7316.52,40.77,6699.05,25064.0,1.28
2024-06-11,08:56:26,2.0,GraphChi,TriangleCounting10,soc-google-plus,34.99,0.0,65.0,7351.49,40.96,6693.23,12488.0,1.06
2024-06-11,08:56:27,3.0,GraphChi,TriangleCounting10,soc-google-plus,35.55,0.0,64.45,7351.49,40.96,6693.21,12488.0,1.05
2024-06-11,08:56:28,4.0,GraphChi,TriangleCounting10,soc-google-plus,32.49,0.0,67.51,7351.49,40.96,6693.04,12488.0,1.04
2024-06-11,08:56:29,5.0,GraphChi,TriangleCounting10,soc-google-plus,34.94,0.25,64.81,7351.49,40.96,6693.04,13104.0,1.07
2024-06-11,08:56:30,1.0,GraphChi,TriangleCounting20,soc-google-plus,37.04,0.0,62.96,7426.37,41.38,6696.05,12432.0,1.12
2024-06-11,08:56:32,2.0,GraphChi,TriangleCounting20,soc-google-plus,35.75,0.25,64.0,7351.49,40.96,6693.04,12568.0,1.04
2024-06-11,08:56:33,3.0,GraphChi,TriangleCounting20,soc-google-plus,35.57,0.08,64.35,7351.49,40.96,6693.23,12488.0,1.07
2024-06-11,08:56:34,4.0,GraphChi,TriangleCounting20,soc-google-plus,35.6,0.0,64.4,7351.49,40.96,6693.06,12496.0,1.06
2024-06-11,08:56:35,5.0,GraphChi,TriangleCounting20,soc-google-plus,36.6,0.17,63.23,7351.49,40.96,6693.07,12488.0,1.05
2024-06-11,08:56:36,1.0,GraphChi,PageRank10,soc-google-plus,46.63,0.08,53.29,7377.4,41.1,6693.89,16.0,1.0
2024-06-11,08:56:37,2.0,GraphChi,PageRank10,soc-google-plus,46.42,0.0,53.58,7377.4,41.1,6693.89,24.0,1.0
2024-06-11,08:56:38,3.0,GraphChi,PageRank10,soc-google-plus,43.37,0.0,56.63,7377.39,41.1,6693.89,472.0,1.0
2024-06-11,08:56:39,4.0,GraphChi,PageRank10,soc-google-plus,46.43,0.25,53.32,7377.39,41.1,6693.95,320.0,1.0
2024-06-11,08:56:40,5.0,GraphChi,PageRank10,soc-google-plus,46.33,0.0,53.67,7377.39,41.1,6693.95,24.0,1.0
2024-06-11,08:56:42,1.0,GraphChi,PageRank20,soc-google-plus,48.11,0.0,51.88,7314.21,40.75,6693.95,24.0,1.86
2024-06-11,08:56:44,2.0,GraphChi,PageRank20,soc-google-plus,48.49,0.0,51.52,7314.21,40.75,6693.95,8.0,1.85
2024-06-11,08:56:46,3.0,GraphChi,PageRank20,soc-google-plus,48.12,0.17,51.72,7314.21,40.75,6693.97,192.0,1.85
2024-06-11,08:56:47,4.0,GraphChi,PageRank20,soc-google-plus,48.11,0.0,51.89,7378.21,41.11,6693.96,72.0,1.8
2024-06-11,08:56:49,5.0,GraphChi,PageRank20,soc-google-plus,49.46,0.0,50.55,7314.21,40.75,6693.97,8.0,1.91
2024-06-11,08:56:51,1.0,GraphChi,ConnectedComponents,soc-google-plus,36.7,0.0,63.29,7198.7,40.11,6700.01,12336.0,0.94
2024-06-11,08:56:53,2.0,GraphChi,ConnectedComponents,soc-google-plus,34.57,0.0,65.42,7198.7,40.11,6700.02,56.0,0.71
2024-06-11,08:56:55,3.0,GraphChi,ConnectedComponents,soc-google-plus,30.93,0.0,69.07,7198.7,40.11,6700.02,56.0,0.67
2024-06-11,08:56:57,4.0,GraphChi,ConnectedComponents,soc-google-plus,30.36,0.0,69.64,7198.7,40.11,6700.03,56.0,0.66
2024-06-11,08:56:58,5.0,GraphChi,ConnectedComponents,soc-google-plus,35.31,0.0,64.69,7198.7,40.11,6700.03,56.0,0.71
2024-06-11,08:57:00,1.0,GraphChi,ConnectedComponentsU,soc-google-plus,4.02,0.0,95.99,7198.7,40.11,6701.47,13813.9,0.36
2024-06-11,08:57:01,2.0,GraphChi,ConnectedComponentsU,soc-google-plus,2.49,0.0,97.5,7198.7,40.11,6701.48,1720.0,0.16
2024-06-11,08:57:02,3.0,GraphChi,ConnectedComponentsU,soc-google-plus,2.25,1.08,96.66,7198.76,40.11,6701.23,2024.0,0.16
2024-06-11,08:57:03,4.0,GraphChi,ConnectedComponentsU,soc-google-plus,2.25,0.0,97.74,7198.76,40.11,6701.27,1720.0,0.16
2024-06-11,08:57:05,5.0,GraphChi,ConnectedComponentsU,soc-google-plus,2.25,0.08,97.66,7198.76,40.11,6701.29,1736.0,0.15
2024-06-11,08:57:06,1.0,GraphChi,MinimumSpanningForest,soc-google-plus,24.13,0.76,75.11,7635.27,42.54,6698.88,29024.0,1.5
2024-06-11,08:57:08,2.0,GraphChi,MinimumSpanningForest,soc-google-plus,23.66,0.25,76.09,7305.75,40.71,6698.96,20592.0,1.46
2024-06-11,08:57:09,3.0,GraphChi,MinimumSpanningForest,soc-google-plus,24.75,0.0,75.25,7425.81,41.37,6698.9,19976.0,1.4
2024-06-11,08:57:10,4.0,GraphChi,MinimumSpanningForest,soc-google-plus,23.87,0.0,76.13,7393.76,41.2,6698.92,19968.0,1.39
2024-06-11,08:57:12,5.0,GraphChi,MinimumSpanningForest,soc-google-plus,24.4,0.0,75.6,7315.26,40.76,6698.8,19960.0,1.43
2024-06-11,08:57:13,1.0,,,,0.59,0.0,99.42,7198.76,40.11,6696.81,104.0,0.0
2024-06-11,08:57:14,2.0,,,,0.25,0.0,99.75,7198.76,40.11,6696.81,472.0,0.0
2024-06-11,08:57:15,3.0,,,,0.25,0.0,99.75,7198.76,40.11,6696.81,0.0,0.0
2024-06-11,08:57:16,4.0,,,,0.33,0.0,99.67,7198.76,40.11,6696.81,0.0,0.0
2024-06-11,08:57:17,5.0,,,,0.42,0.08,99.5,7198.76,40.11,6696.81,0.0,0.0
1.05,,,,,,,,,,,,,
0.07,,,,,,,,,,,,,
0.07,,,,,,,,,,,,,
0.08,,,,,,,,,,,,,
0.07,,,,,,,,,,,,,
0.07,,,,,,,,,,,,,
0.07,,,,,,,,,,,,,
0.07,,,,,,,,,,,,,
0.07,,,,,,,,,,,,,
0.07,,,,,,,,,,,,,
2024-06-11,08:57:30,1.0,GraphChi,PageRank10,WikiTalk,23.97,0.0,76.03,7198.76,40.11,6797.98,40.0,0.76
2024-06-11,08:57:32,2.0,GraphChi,PageRank10,WikiTalk,24.75,0.0,75.25,7198.76,40.11,6797.98,2976.0,0.75
2024-06-11,08:57:34,3.0,GraphChi,PageRank10,WikiTalk,24.18,0.0,75.82,7198.76,40.11,6797.98,24.0,0.75
2024-06-11,08:57:36,4.0,GraphChi,PageRank10,WikiTalk,23.67,0.0,76.33,7198.76,40.11,6797.99,24.0,0.76
2024-06-11,08:57:37,5.0,GraphChi,PageRank10,WikiTalk,25.19,0.0,74.81,7198.76,40.11,6797.99,24.0,0.81
2024-06-11,08:57:39,1.0,GraphChi,PageRank20,WikiTalk,37.2,0.0,62.79,7537.81,42.0,6797.99,0.0,1.16
2024-06-11,08:57:40,2.0,GraphChi,PageRank20,WikiTalk,36.9,0.08,63.01,7652.74,42.64,6798.0,120.0,1.21
2024-06-11,08:57:41,3.0,GraphChi,PageRank20,WikiTalk,38.8,0.5,60.7,7652.74,42.64,6798.0,47456.0,1.22
2024-06-11,08:57:43,4.0,GraphChi,PageRank20,WikiTalk,37.34,0.0,62.66,7708.74,42.95,6798.01,0.0,1.21
2024-06-11,08:57:44,5.0,GraphChi,PageRank20,WikiTalk,38.69,0.0,61.31,7708.74,42.95,6798.01,40.0,1.21
2024-06-11,08:57:47,1.0,GraphChi,CommunityDetection,WikiTalk,12.265,1.045,86.69,7429.21,41.39,6798.25,39136.0,2.68
2024-06-11,08:57:48,2.0,GraphChi,CommunityDetection,WikiTalk,15.72,0.08,84.2,7682.65,42.81,6798.32,0.0,1.58
2024-06-11,08:57:50,3.0,GraphChi,CommunityDetection,WikiTalk,15.74,0.0,84.25,7682.65,42.81,6798.32,0.0,1.63
2024-06-11,08:57:51,4.0,GraphChi,CommunityDetection,WikiTalk,15.78,0.0,84.23,7682.65,42.81,6798.33,0.0,1.57
2024-06-11,08:57:53,5.0,GraphChi,CommunityDetection,WikiTalk,15.89,0.0,84.11,7682.65,42.81,6798.33,0.0,1.58
2024-06-11,08:57:55,1.0,GraphChi,ConnectedComponents,WikiTalk,8.67,0.83,90.49,7381.22,41.13,6798.48,40064.0,1.78
2024-06-11,08:57:57,2.0,GraphChi,ConnectedComponents,WikiTalk,18.56,0.0,81.44,7198.76,40.11,6798.46,80.0,0.81
2024-06-11,08:57:58,3.0,GraphChi,ConnectedComponents,WikiTalk,18.36,0.0,81.64,7198.76,40.11,6798.47,80.0,0.81
2024-06-11,08:58:00,4.0,GraphChi,ConnectedComponents,WikiTalk,18.51,0.0,81.48,7198.76,40.11,6798.46,80.0,0.81
2024-06-11,08:58:02,5.0,GraphChi,ConnectedComponents,WikiTalk,17.94,0.08,81.97,7198.76,40.11,6798.48,80.0,0.87
2024-06-11,08:58:04,1.0,GraphChi,ConnectedComponentsU,WikiTalk,8.59,0.83,90.57,7399.48,41.23,6803.03,39752.0,1.38
2024-06-11,08:58:05,2.0,GraphChi,ConnectedComponentsU,WikiTalk,8.27,0.67,91.06,7198.76,40.11,6803.27,18800.0,0.51
2024-06-11,08:58:07,3.0,GraphChi,ConnectedComponentsU,WikiTalk,7.67,1.75,90.58,7198.76,40.11,6803.28,19088.0,0.46
2024-06-11,08:58:08,4.0,GraphChi,ConnectedComponentsU,WikiTalk,7.61,0.67,91.72,7198.76,40.11,6803.28,18800.0,0.45
2024-06-11,08:58:10,5.0,GraphChi,ConnectedComponentsU,WikiTalk,8.09,0.58,91.33,7198.76,40.11,6803.28,18800.0,0.46
2024-06-11,08:58:16,1.0,GraphChi,MinimumSpanningForest,WikiTalk,23.002,0.2,76.798,7700.34,42.904,6897.94,8038.4,5.74
2024-06-11,08:58:21,2.0,GraphChi,MinimumSpanningForest,WikiTalk,22.63,0.46,76.912,7687.21,42.83,6920.69,18684.8,5.95
2024-06-11,08:58:27,3.0,GraphChi,MinimumSpanningForest,WikiTalk,22.962,0.3,76.736,7685.07,42.818,6920.48,13888.0,5.93
2024-06-11,08:58:33,4.0,GraphChi,MinimumSpanningForest,WikiTalk,22.998,0.3,76.706,7688.57,42.838,6920.17,13112.0,5.98
2024-06-11,08:58:39,5.0,GraphChi,MinimumSpanningForest,WikiTalk,22.812,0.336,76.85,7685.07,42.818,6920.29,17459.2,5.89
2024-06-11,08:58:40,1.0,,,,0.67,0.0,99.33,7198.7,40.11,6818.92,0.0,0.0
2024-06-11,08:58:41,2.0,,,,0.41,0.0,99.58,7198.7,40.11,6818.93,16.0,0.0
2024-06-11,08:58:43,3.0,,,,0.25,0.0,99.75,7198.7,40.11,6818.93,0.0,0.0
2024-06-11,08:58:44,4.0,,,,0.25,0.0,99.75,7198.7,40.11,6818.93,0.0,0.0
2024-06-11,08:58:45,5.0,,,,0.42,0.08,99.5,7198.7,40.11,6818.93,0.0,0.0
2024-06-11,09:00:38,1.0,GraphChi,TriangleCounting10,socfb-konect,11.3436,4.90161,83.7554,8840.53,49.256,7994.61,107533.0,112.75
2024-06-11,09:02:05,2.0,GraphChi,TriangleCounting10,socfb-konect,12.7702,4.08291,83.1466,9452.28,52.6641,6782.31,95792.4,87.21
2024-06-11,09:03:31,3.0,GraphChi,TriangleCounting10,socfb-konect,12.7923,4.17279,83.035,9401.77,52.3827,6734.58,106780.0,86.28
2024-06-11,09:04:58,4.0,GraphChi,TriangleCounting10,socfb-konect,12.7464,4.29291,82.9608,9441.63,52.6045,6729.45,107287.0,86.56
2024-06-11,09:06:24,5.0,GraphChi,TriangleCounting10,socfb-konect,12.7506,4.22384,83.026,9379.31,52.2574,6733.55,106997.0,86.52
2024-06-11,09:07:44,1.0,GraphChi,TriangleCounting20,socfb-konect,13.1539,4.47886,82.3681,9338.31,52.0292,6756.51,120095.0,79.91
2024-06-11,09:09:05,2.0,GraphChi,TriangleCounting20,socfb-konect,13.0179,4.24238,82.7391,9303.85,51.8375,6752.22,103793.0,80.89
2024-06-11,09:10:35,3.0,GraphChi,TriangleCounting20,socfb-konect,12.3979,5.2509,82.3513,9348.19,52.0843,6737.28,123094.0,89.49
2024-06-11,09:11:54,4.0,GraphChi,TriangleCounting20,socfb-konect,13.1841,3.79823,83.0172,9336.1,52.0175,6752.82,109588.0,79.3
2024-06-11,09:13:21,5.0,GraphChi,TriangleCounting20,socfb-konect,12.6449,4.59299,82.7636,9375.51,52.2364,6734.06,119356.0,87.38
2024-06-11,09:14:17,1.0,GraphChi,PageRank10,socfb-konect,21.9768,0.773571,77.2505,8574.59,47.775,6672.46,27589.4,56.02
2024-06-11,09:15:13,2.0,GraphChi,PageRank10,socfb-konect,21.8893,0.319636,77.7909,8614.18,47.9958,6681.92,8293.24,55.77
2024-06-11,09:16:09,3.0,GraphChi,PageRank10,socfb-konect,21.8595,0.188182,77.9535,8568.9,47.7436,6682.03,6786.76,55.85
2024-06-11,09:17:05,4.0,GraphChi,PageRank10,socfb-konect,21.8802,0.286,77.8351,8543.97,47.6044,6682.11,8425.89,55.82
2024-06-11,09:18:01,5.0,GraphChi,PageRank10,socfb-konect,21.9671,0.245818,77.7876,8599.68,47.9155,6682.18,8431.42,55.84
2024-06-11,09:19:53,1.0,GraphChi,PageRank20,socfb-konect,21.9203,0.155625,77.9243,8606.1,47.951,6682.33,4143.79,112.13
2024-06-11,09:21:45,2.0,GraphChi,PageRank20,socfb-konect,21.8858,0.142162,77.9725,8609.34,47.969,6682.52,4180.89,112.0
2024-06-11,09:23:37,3.0,GraphChi,PageRank20,socfb-konect,21.9394,0.137748,77.9233,8613.05,47.9896,6682.71,4180.54,111.94
2024-06-11,09:25:29,4.0,GraphChi,PageRank20,socfb-konect,21.8654,0.18,77.954,8600.84,47.9216,6682.85,4185.59,111.91
2024-06-11,09:27:21,5.0,GraphChi,PageRank20,socfb-konect,21.8664,0.136161,77.9974,8594.07,47.8834,6683.02,4143.78,112.15
2024-06-11,09:29:13,1.0,GraphChi,CommunityDetection,socfb-konect,19.4659,3.24847,77.2856,7922.3,44.1401,7329.52,72832.7,111.89
2024-06-11,09:30:28,2.0,GraphChi,CommunityDetection,socfb-konect,32.6942,1.57311,65.7328,8018.16,44.6746,7206.28,43482.8,74.26
